id,question,answer,category,sub_category,question_type,difficulty_level,confidence,validation_score,review_status
qa_20250822_160549_4c66488a,Are there any industry collaborations for B.Tech CSE Honors?,"Praveen Krishna Vision Department of CSE aims to make a stance of international repute through continuous research, innovation and industry led curriculum. Tech CSE Honors ▾ Basic Courses 18SC1103 - S...",programs,curriculum,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_e531d29c,What practical training is provided in B.Tech CSE?,-------------------------------------------------------------------------------- Title of the certificate course Research Group Certificate Course Coordinator Certified Data Structures and Algorithms ...,programs,curriculum,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_5e3e29f2,What practical training is provided in B.Tech CSE with Minor from other Department?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_b94e711b,What practical training is provided in B.Tech CSE Honors?,Tech CSE Honors ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and reasoning (Credi...,programs,general,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_dd6b28b6,What research opportunities are available in B.Tech CSE?,"Praveen Krishna Vision Department of CSE aims to make a stance of international repute through continuous research, innovation and industry led curriculum. --------------------------------------------...",programs,curriculum,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_cb3d8c49,What research opportunities are available in B.Tech CSE with Minor from other Department?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_7f54c56e,What research opportunities are available in B.Tech CSE Honors?,"Praveen Krishna Vision Department of CSE aims to make a stance of international repute through continuous research, innovation and industry led curriculum. Tech CSE Honors ▾ Basic Courses 18SC1103 - S...",programs,curriculum,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_e462485e,What certifications can I get with B.Tech CSE?,Tech CSE with Specialization ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and rea...,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_b02d9da2,What certifications can I get with B.Tech CSE with Minor from other Department?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_72ca5072,What certifications can I get with B.Tech CSE Honors?,Tech CSE with Specialization ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and rea...,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_6531e463,Is B.Tech CSE AICTE approved?,"Praveen Krishna Vision Department of CSE aims to make a stance of international repute through continuous research, innovation and industry led curriculum. Tech CSE ▾ Basic Courses 18SC1103 - Single v...",programs,curriculum,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_0e4c740b,Is B.Tech CSE with Minor from other Department AICTE approved?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_ad69f079,Is B.Tech CSE Honors AICTE approved?,Tech CSE Honors ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and reasoning (Credi...,programs,curriculum,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_9ae43dc6,What is the faculty-student ratio in CSE?,Tech CSE ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and reasoning (Credits:1) E...,programs,general,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_6edb17cd,What is the faculty-student ratio in ce?,"Collaborations Provides relevant educational choices for students, helping them acquire the skills needed to fill the wide skills gap emerging across India and the global economy. --------------------...",programs,general,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_210ddc07,What is the faculty-student ratio in CSE aims to make a stance of international repute through continuous research?,"Praveen Krishna Vision Department of CSE aims to make a stance of international repute through continuous research, innovation and industry led curriculum. Research Projects Research project helps stu...",programs,curriculum,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_072fe836,Are there exchange programs for B.Tech CSE students?,"The Choice Based Credit System (CBCS) provides choice for students to select from the prescribed courses - Core, Elective & Foundation Courses. Core Course to fulfill the credit requirement Elective C...",programs,general,yes_no,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_14c4a033,Are there exchange programs for B.Tech CSE with Minor from other Department students?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,yes_no,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_7a39f73a,Are there exchange programs for B.Tech CSE Honors students?,"The Choice Based Credit System (CBCS) provides choice for students to select from the prescribed courses - Core, Elective & Foundation Courses. Core Course to fulfill the credit requirement Elective C...",programs,general,yes_no,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_39704390,What labs are available for B.Tech CSE?,"Mohan Kumar, Jetti Kumar Certified Network Forensic Professional CNS Research Group Dr K Raja Sekhar / Mr Ch. Praveen Krishna Vision Department of CSE aims to make a stance of international repute thr...",programs,curriculum,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_aaaaab96,What labs are available for B.Tech CSE with Minor from other Department?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_7d802930,What labs are available for B.Tech CSE Honors?,Tech CSE Honors ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and reasoning (Credi...,programs,general,descriptive,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_7b92bd73,What projects do B.Tech CSE students work on?,5) 18EC1101 - Digital System Design (Credits:4) 18CS1003 - Workshop Practice for Computer Engineers (Credits:2) Professional Core 18SC1202 - Data Structures (Credits:4) 18CS1201 - Computer Organizatio...,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_0a040d37,What projects do B.Tech CSE with Minor from other Department students work on?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_baf5a82a,What projects do B.Tech CSE Honors students work on?,Tech CSE Honors ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and reasoning (Credi...,programs,general,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_ce453389,What is unique about B.Tech CSE at KL University?,"Praveen Krishna Vision Department of CSE aims to make a stance of international repute through continuous research, innovation and industry led curriculum. Tech CSE ▾ Basic Courses 18SC1103 - Single v...",programs,curriculum,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_1c8fa43e,What is unique about B.Tech CSE with Minor from other Department at KL University?,Tech CSE with Minor from other Department ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - ...,programs,general,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_66babd6e,What is unique about B.Tech CSE Honors at KL University?,Tech CSE Honors ▾ Basic Courses 18SC1103 - Single variable calculus and matrix algebra (Credits:3) 18SC1104 - Foundations of Computational Mathematics (Credits:1) 18SC1105 - Logic and reasoning (Credi...,programs,curriculum,factual,intermediate,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_70acbcff,What specializations are available in EEE?,"Admission to KL Deemed to be University is based on a valid score in either KLEEE (B. Here Are Our 200+ Industry Centred Programs To Choose From Note : KLEEE: KL Engineering Entrance Examination, KLSA...",programs,specializations,descriptive,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_69761829,What is the duration of B.Tech programmes including Bio?,Tech programmes including Bio-Technology. Please enter the OTP below and proceed for password change.,programs,duration,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_9f250d7f,What is the duration of BBA?,Com/BBA/BBA-LLB/BBA-MBA This will result in : American Samoa (+1684) United States of America (+1) Antigua and Barbuda (+1268) Bosnia and Herzegovina (+387) British Indian Ocean Territory (+246) Briti...,programs,duration,factual,basic,0.7,0.9699999999999999,unreviewed
qa_20250822_160549_71449786,What is the duration of MBA?,Com/BBA/BBA-LLB/BBA-MBA This will result in : American Samoa (+1684) United States of America (+1) Antigua and Barbuda (+1268) Bosnia and Herzegovina (+387) British Indian Ocean Territory (+246) Briti...,programs,duration,factual,basic,0.7,0.9699999999999999,unreviewed
